,date,game_id,home,away,home_id,away_id,home_pts,away_pts
199,2019-11-19,0021900200,PHX,SAC,1610612756.0,1610612758.0,116.0,120.0
200,2019-11-19,0021900201,OKC,LAL,1610612760.0,1610612747.0,107.0,112.0
201,2019-11-20,0021900202,NYK,PHI,1610612752.0,1610612755.0,104.0,109.0
202,2019-11-20,0021900203,SAS,WAS,1610612759.0,1610612764.0,132.0,138.0
203,2019-11-20,0021900204,MIL,ATL,1610612749.0,1610612737.0,135.0,127.0
204,2019-11-20,0021900205,CHA,BKN,1610612766.0,1610612751.0,91.0,101.0
205,2019-11-20,0021900206,CLE,MIA,1610612739.0,1610612748.0,100.0,124.0
206,2019-11-20,0021900207,ORL,TOR,1610612753.0,1610612761.0,97.0,113.0
207,2019-11-20,0021900208,GSW,DAL,1610612744.0,1610612742.0,94.0,142.0
208,2019-11-20,0021900209,DET,CHI,1610612765.0,1610612741.0,89.0,109.0
209,2019-11-20,0021900210,UTA,MIN,1610612762.0,1610612750.0,103.0,95.0
210,2019-11-20,0021900211,HOU,DEN,1610612745.0,1610612743.0,95.0,105.0
211,2019-11-20,0021900212,BOS,LAC,1610612738.0,1610612746.0,104.0,107.0
212,2019-11-21,0021900213,POR,MIL,1610612757.0,1610612749.0,129.0,137.0
213,2019-11-21,0021900214,NOP,PHX,1610612740.0,1610612756.0,124.0,121.0
214,2019-11-22,0021900215,ATL,DET,1610612737.0,1610612765.0,103.0,128.0
215,2019-11-22,0021900216,CHA,WAS,1610612766.0,1610612764.0,118.0,125.0
216,2019-11-22,0021900217,SAC,BKN,1610612758.0,1610612751.0,97.0,116.0
217,2019-11-22,0021900218,SAS,PHI,1610612759.0,1610612755.0,104.0,115.0
218,2019-11-22,0021900219,MIA,CHI,1610612748.0,1610612741.0,116.0,108.0
219,2019-11-22,0021900220,LAL,OKC,1610612747.0,1610612760.0,130.0,127.0
220,2019-11-22,0021900221,CLE,DAL,1610612739.0,1610612742.0,101.0,143.0
221,2019-11-22,0021900222,BOS,DEN,1610612738.0,1610612743.0,92.0,96.0
222,2019-11-22,0021900223,GSW,UTA,1610612744.0,1610612762.0,109.0,113.0
223,2019-11-22,0021900224,HOU,LAC,1610612745.0,1610612746.0,119.0,122.0
224,2019-11-23,0021900225,PHX,MIN,1610612756.0,1610612750.0,100.0,98.0
225,2019-11-23,0021900226,CHI,CHA,1610612741.0,1610612766.0,116.0,115.0
226,2019-11-23,0021900227,ORL,IND,1610612753.0,1610612754.0,106.0,111.0
227,2019-11-23,0021900228,TOR,ATL,1610612761.0,1610612737.0,119.0,116.0
228,2019-11-23,0021900229,SAS,NYK,1610612759.0,1610612752.0,111.0,104.0
229,2019-11-23,0021900230,MIA,PHI,1610612748.0,1610612755.0,86.0,113.0
230,2019-11-23,0021900231,POR,CLE,1610612757.0,1610612739.0,104.0,110.0
231,2019-11-23,0021900232,LAL,MEM,1610612747.0,1610612763.0,109.0,108.0
232,2019-11-23,0021900233,DET,MIL,1610612765.0,1610612749.0,90.0,104.0
233,2019-11-23,0021900234,NOP,UTA,1610612740.0,1610612762.0,120.0,128.0
234,2019-11-24,0021900235,DAL,HOU,1610612742.0,1610612745.0,137.0,123.0
235,2019-11-24,0021900236,BKN,NYK,1610612751.0,1610612752.0,103.0,101.0
236,2019-11-24,0021900237,SAC,WAS,1610612758.0,1610612764.0,113.0,106.0
237,2019-11-24,0021900238,PHX,DEN,1610612756.0,1610612743.0,104.0,116.0
238,2019-11-24,0021900239,NOP,LAC,1610612740.0,1610612746.0,109.0,134.0
239,2019-11-25,0021900240,BKN,CLE,1610612751.0,1610612739.0,108.0,106.0
