date,game_id,home,home_id,away,away_id,home_pts,away_pts,home_win,GAME_ID,TEAM_ID_x,fg_pct_3_h,fg3_pct_3_h,ft_pct_3_h,oreb_3_h,dreb_3_h,ast_3_h,tov_3_h,stl_3_h,blk_3_h,pts_3_h,fg_pct_7_h,fg3_pct_7_h,ft_pct_7_h,oreb_7_h,dreb_7_h,ast_7_h,tov_7_h,stl_7_h,blk_7_h,pts_7_h,TEAM_ID_y,fg_pct_3_a,fg3_pct_3_a,ft_pct_3_a,oreb_3_a,dreb_3_a,ast_3_a,tov_3_a,stl_3_a,blk_3_a,pts_3_a,fg_pct_7_a,fg3_pct_7_a,ft_pct_7_a,oreb_7_a,dreb_7_a,ast_7_a,tov_7_a,stl_7_a,blk_7_a,pts_7_a
2021-01-22,0022000229,CHI,1610612741.0,CHA,1610612766.0,123.0,110.0,1.0,0022000229,1610612766.0,0.4303333333333333,0.36200000000000004,0.7130000000000001,12.666666666666666,37.0,25.0,11.666666666666666,7.333333333333333,7.0,107.0,0.4375714285714286,0.36157142857142854,0.6812857142857143,11.428571428571429,35.857142857142854,26.714285714285715,13.857142857142858,8.714285714285714,6.142857142857143,105.71428571428571,1610612741.0,0.5296666666666666,0.42733333333333334,0.7763333333333332,5.666666666666667,41.333333333333336,29.666666666666668,20.333333333333332,8.333333333333334,5.333333333333333,123.0,0.4997142857142856,0.37685714285714284,0.7987142857142857,7.571428571428571,38.0,26.714285714285715,18.0,7.571428571428571,4.571428571428571,116.42857142857143
2021-01-22,0022000231,ORL,1610612753.0,IND,1610612754.0,118.0,120.0,0.0,0022000231,1610612754.0,0.4653333333333333,0.40499999999999997,0.7276666666666666,9.333333333333334,33.333333333333336,21.666666666666668,11.333333333333334,6.0,5.333333333333333,114.33333333333333,0.4724285714285714,0.3835714285714286,0.7648571428571429,7.714285714285714,31.857142857142858,23.571428571428573,12.571428571428571,8.0,4.714285714285714,111.85714285714286,1610612753.0,0.397,0.31433333333333335,0.8006666666666667,10.666666666666666,35.0,24.0,12.0,7.333333333333333,7.0,98.66666666666667,0.39785714285714285,0.28385714285714286,0.7628571428571428,10.714285714285714,33.857142857142854,20.0,11.142857142857142,7.0,4.285714285714286,96.71428571428571
2021-01-22,0022000233,BOS,1610612738.0,PHI,1610612755.0,110.0,122.0,0.0,0022000233,1610612755.0,0.49633333333333335,0.379,0.7843333333333332,10.666666666666666,32.0,26.333333333333332,15.333333333333334,12.333333333333334,4.0,126.33333333333333,0.5145714285714286,0.4104285714285715,0.7157142857142856,10.571428571428571,33.857142857142854,29.142857142857142,16.142857142857142,10.142857142857142,4.857142857142857,124.0,1610612738.0,0.4613333333333333,0.4080000000000001,0.8066666666666666,12.666666666666666,38.666666666666664,21.0,14.333333333333334,4.333333333333333,4.666666666666667,114.0,0.48899999999999993,0.391,0.7274285714285714,10.714285714285714,35.285714285714285,22.857142857142858,16.285714285714285,7.428571428571429,5.714285714285714,111.42857142857143
2021-01-22,0022000236,ATL,1610612737.0,MIN,1610612750.0,116.0,98.0,1.0,0022000236,1610612750.0,0.42566666666666664,0.3393333333333333,0.7673333333333332,9.333333333333334,38.333333333333336,23.666666666666668,14.333333333333334,4.666666666666667,7.0,99.66666666666667,0.4577142857142857,0.3528571428571428,0.7235714285714285,10.142857142857142,36.0,24.571428571428573,15.142857142857142,5.857142857142857,6.0,107.14285714285714,1610612737.0,0.4106666666666667,0.22999999999999998,0.8036666666666665,10.666666666666666,34.666666666666664,23.333333333333332,14.0,6.666666666666667,3.6666666666666665,101.0,0.4477142857142856,0.32171428571428573,0.8275714285714285,11.428571428571429,36.857142857142854,24.0,14.714285714285714,6.142857142857143,3.4285714285714284,114.85714285714286
2021-01-22,0022000239,OKC,1610612760.0,LAC,1610612746.0,106.0,120.0,0.0,0022000239,1610612746.0,0.5006666666666666,0.4766666666666666,0.832,6.0,39.333333333333336,25.666666666666668,15.0,7.333333333333333,5.0,118.33333333333333,0.5028571428571428,0.48214285714285715,0.8315714285714286,7.857142857142857,36.285714285714285,28.0,13.428571428571429,8.571428571428571,6.142857142857143,121.42857142857143,1610612760.0,0.46666666666666673,0.34500000000000003,0.7533333333333334,7.666666666666667,38.0,20.666666666666668,13.666666666666666,7.333333333333333,5.0,110.33333333333333,0.4462857142857143,0.33057142857142857,0.7729999999999999,6.857142857142857,38.714285714285715,22.428571428571427,14.571428571428571,7.571428571428571,5.142857142857143,107.0
2021-01-22,0022000241,NYK,1610612752.0,SAC,1610612758.0,94.0,103.0,0.0,0022000241,1610612758.0,0.5036666666666667,0.38033333333333336,0.7753333333333332,8.333333333333334,27.333333333333332,27.0,12.666666666666666,5.0,3.6666666666666665,116.33333333333333,0.5088571428571429,0.3851428571428571,0.7335714285714285,7.571428571428571,30.0,28.142857142857142,13.0,6.0,5.142857142857143,118.0,1610612752.0,0.47533333333333333,0.40166666666666667,0.8216666666666667,9.333333333333334,39.666666666666664,22.0,13.666666666666666,8.333333333333334,8.666666666666666,109.0,0.4561428571428571,0.32971428571428574,0.7830000000000001,10.714285714285714,37.857142857142854,22.285714285714285,15.142857142857142,7.142857142857143,6.285714285714286,102.42857142857143
2021-01-23,0022000244,MIA,1610612748.0,BKN,1610612751.0,124.0,128.0,0.0,0022000244,1610612751.0,0.5646666666666667,0.48033333333333333,0.8013333333333333,6.333333333333333,37.333333333333336,27.0,18.333333333333332,5.666666666666667,5.333333333333333,123.0,0.5295714285714286,0.4238571428571428,0.7921428571428571,7.285714285714286,39.0,27.142857142857142,16.857142857142858,6.714285714285714,5.571428571428571,122.71428571428571,1610612748.0,0.4703333333333333,0.34299999999999997,0.7656666666666666,7.0,32.666666666666664,25.333333333333332,19.333333333333332,7.0,3.3333333333333335,100.0,0.46371428571428563,0.32885714285714285,0.7742857142857142,8.142857142857142,36.142857142857146,25.714285714285715,18.571428571428573,7.285714285714286,3.2857142857142856,107.42857142857143
2021-01-23,0022000246,NOP,1610612740.0,MIN,1610612750.0,110.0,120.0,0.0,0022000246,1610612750.0,0.429,0.3073333333333333,0.7696666666666667,9.666666666666666,34.0,27.333333333333332,14.0,7.333333333333333,8.666666666666666,100.33333333333333,0.4574285714285714,0.3502857142857142,0.7201428571428571,9.857142857142858,35.142857142857146,25.285714285714285,15.285714285714286,7.0,6.428571428571429,105.28571428571429,1610612740.0,0.492,0.39033333333333337,0.7426666666666667,11.333333333333334,31.0,22.666666666666668,13.333333333333334,7.333333333333333,2.0,116.0,0.48499999999999993,0.332,0.6585714285714286,11.0,34.857142857142854,21.285714285714285,14.571428571428571,6.571428571428571,3.142857142857143,106.85714285714286
2021-01-24,0022000249,TOR,1610612761.0,IND,1610612754.0,107.0,102.0,1.0,0022000249,1610612754.0,0.47300000000000003,0.39233333333333337,0.7546666666666667,9.666666666666666,35.0,24.0,10.0,5.666666666666667,4.0,116.33333333333333,0.47014285714285714,0.3955714285714286,0.7871428571428571,7.714285714285714,32.857142857142854,24.285714285714285,11.714285714285714,7.714285714285714,4.428571428571429,113.57142857142857,1610612761.0,0.47900000000000004,0.41966666666666663,0.818,10.666666666666666,34.333333333333336,25.666666666666668,13.333333333333334,7.333333333333333,6.666666666666667,120.0,0.45185714285714285,0.38499999999999995,0.818,10.285714285714286,34.0,24.142857142857142,13.428571428571429,7.714285714285714,6.428571428571429,114.0
2021-01-24,0022000251,OKC,1610612760.0,LAC,1610612746.0,100.0,108.0,0.0,0022000251,1610612746.0,0.5136666666666666,0.41566666666666663,0.868,8.0,41.333333333333336,24.0,16.0,8.666666666666666,5.333333333333333,121.33333333333333,0.49971428571428567,0.4517142857142857,0.8437142857142856,8.142857142857142,36.285714285714285,26.428571428571427,13.142857142857142,8.857142857142858,5.714285714285714,120.85714285714286,1610612760.0,0.47800000000000004,0.34800000000000003,0.7873333333333333,5.333333333333333,29.333333333333332,23.333333333333332,13.666666666666666,9.333333333333334,3.0,112.0,0.44857142857142857,0.33842857142857147,0.7697142857142857,6.142857142857143,35.857142857142854,22.285714285714285,13.714285714285714,7.285714285714286,4.285714285714286,106.57142857142857
2021-01-24,0022000250,CLE,1610612739.0,BOS,1610612738.0,103.0,141.0,0.0,0022000250,1610612738.0,0.42133333333333334,0.325,0.8386666666666667,9.0,35.333333333333336,22.333333333333332,13.0,7.666666666666667,3.0,103.66666666666667,0.44742857142857145,0.35800000000000004,0.788142857142857,11.142857142857142,32.857142857142854,23.0,14.0,9.285714285714286,5.0,110.0,1610612739.0,0.43133333333333335,0.2853333333333333,0.6476666666666666,11.333333333333334,31.666666666666668,21.333333333333332,14.666666666666666,8.666666666666666,3.6666666666666665,92.66666666666667,0.4337142857142857,0.3441428571428572,0.6379999999999999,10.857142857142858,32.57142857142857,22.0,16.0,9.428571428571429,3.857142857142857,97.71428571428571
2021-01-24,0022000254,ATL,1610612737.0,MIL,1610612749.0,115.0,129.0,0.0,0022000254,1610612749.0,0.46466666666666673,0.34400000000000003,0.6693333333333333,10.666666666666666,38.666666666666664,24.666666666666668,14.0,7.0,4.0,106.0,0.49385714285714283,0.38357142857142856,0.7024285714285714,8.857142857142858,38.714285714285715,26.571428571428573,14.857142857142858,7.571428571428571,4.428571428571429,116.71428571428571,1610612737.0,0.436,0.26933333333333337,0.8076666666666666,9.333333333333334,38.666666666666664,22.0,15.0,6.333333333333333,6.333333333333333,104.66666666666667,0.4362857142857143,0.3258571428571428,0.8282857142857143,12.142857142857142,37.42857142857143,23.571428571428573,13.857142857142858,6.571428571428571,4.714285714285714,113.71428571428571
2021-01-24,0022000256,NYK,1610612752.0,POR,1610612757.0,113.0,116.0,0.0,0022000256,1610612757.0,0.39633333333333337,0.3096666666666667,0.8973333333333334,13.0,31.0,18.0,13.0,7.666666666666667,6.333333333333333,101.0,0.4381428571428571,0.3565714285714286,0.8138571428571427,10.571428571428571,33.57142857142857,21.0,13.142857142857142,8.571428571428571,5.571428571428571,112.28571428571429,1610612752.0,0.4403333333333333,0.35733333333333334,0.7566666666666667,12.333333333333334,42.666666666666664,21.666666666666668,13.333333333333334,6.0,7.333333333333333,106.0,0.4588571428571429,0.35028571428571426,0.7658571428571428,11.714285714285714,38.142857142857146,22.0,14.571428571428571,6.571428571428571,6.714285714285714,104.0
2021-01-25,0022000257,PHI,1610612755.0,DET,1610612765.0,104.0,119.0,0.0,0022000257,1610612765.0,0.39966666666666667,0.431,0.6970000000000001,11.666666666666666,36.666666666666664,22.333333333333332,17.0,7.333333333333333,6.333333333333333,104.33333333333333,0.4041428571428572,0.37471428571428567,0.7628571428571427,10.714285714285714,33.714285714285715,22.571428571428573,15.142857142857142,8.857142857142858,5.571428571428571,103.57142857142857,1610612755.0,0.43333333333333335,0.2833333333333333,0.8103333333333333,12.0,38.666666666666664,19.0,15.666666666666666,5.666666666666667,10.0,104.0,0.44842857142857145,0.33285714285714285,0.8074285714285715,9.571428571428571,38.857142857142854,21.0,16.571428571428573,6.857142857142857,8.142857142857142,105.71428571428571
2021-01-25,0022000258,TOR,1610612761.0,IND,1610612754.0,114.0,129.0,0.0,0022000258,1610612754.0,0.44766666666666666,0.3653333333333333,0.8066666666666666,9.333333333333334,33.666666666666664,24.0,13.0,8.333333333333334,5.333333333333333,111.33333333333333,0.45442857142857146,0.3911428571428572,0.7944285714285714,8.857142857142858,33.285714285714285,23.714285714285715,12.285714285714286,7.857142857142857,4.857142857142857,112.28571428571429,1610612761.0,0.422,0.39166666666666666,0.7760000000000001,10.666666666666666,34.666666666666664,23.666666666666668,14.666666666666666,8.666666666666666,7.666666666666667,107.66666666666667,0.4451428571428572,0.39399999999999996,0.8121428571428572,10.571428571428571,33.57142857142857,23.0,14.142857142857142,8.285714285714286,6.285714285714286,113.0
2021-01-25,0022000259,CHA,1610612766.0,ORL,1610612753.0,108.0,117.0,0.0,0022000259,1610612753.0,0.457,0.4053333333333333,0.7276666666666666,11.333333333333334,32.0,23.666666666666668,17.0,4.333333333333333,4.0,102.66666666666667,0.4281428571428571,0.36100000000000004,0.7705714285714286,12.571428571428571,34.285714285714285,22.0,15.285714285714286,6.571428571428571,4.0,102.14285714285714,1610612766.0,0.4656666666666666,0.4116666666666666,0.6906666666666667,11.666666666666666,33.333333333333336,28.666666666666668,15.666666666666666,9.0,5.0,109.33333333333333,0.4394285714285714,0.37514285714285717,0.7574285714285715,11.571428571428571,33.57142857142857,29.285714285714285,14.428571428571429,9.571428571428571,5.0,108.71428571428571
2021-01-25,0022000260,MIA,1610612748.0,BKN,1610612751.0,85.0,98.0,0.0,0022000260,1610612751.0,0.5386666666666667,0.48500000000000004,0.8483333333333333,6.666666666666667,39.0,28.0,17.666666666666668,3.6666666666666665,5.333333333333333,125.0,0.5347142857142858,0.4347142857142857,0.7785714285714286,7.571428571428571,38.142857142857146,28.428571428571427,16.428571428571427,6.0,5.142857142857143,123.57142857142857,1610612748.0,0.463,0.3196666666666667,0.842,4.666666666666667,31.666666666666668,25.666666666666668,15.333333333333334,8.0,3.3333333333333335,105.33333333333333,0.4588571428571428,0.3192857142857143,0.7745714285714287,7.428571428571429,35.142857142857146,26.285714285714285,16.571428571428573,6.714285714285714,3.142857142857143,109.85714285714286
2021-01-25,0022000261,LAL,1610612747.0,CLE,1610612739.0,115.0,108.0,1.0,0022000261,1610612739.0,0.4956666666666667,0.38433333333333336,0.7643333333333332,13.0,36.333333333333336,26.333333333333332,15.333333333333334,8.666666666666666,5.0,126.0,0.4597142857142858,0.3491428571428571,0.6942857142857143,12.285714285714286,32.857142857142854,25.0,15.714285714285714,10.0,6.0,108.57142857142857,1610612747.0,0.4723333333333333,0.3946666666666667,0.793,7.666666666666667,35.666666666666664,23.666666666666668,13.0,7.0,6.0,114.0,0.4742857142857143,0.37142857142857144,0.7697142857142857,9.285714285714286,38.57142857142857,24.714285714285715,14.857142857142858,8.571428571428571,7.285714285714286,111.57142857142857
2021-01-25,0022000267,OKC,1610612760.0,POR,1610612757.0,125.0,122.0,1.0,0022000267,1610612757.0,0.4303333333333333,0.3323333333333333,0.8683333333333333,11.333333333333334,31.333333333333332,19.0,10.666666666666666,6.666666666666667,7.333333333333333,110.66666666666667,0.4394285714285714,0.34914285714285714,0.8511428571428571,10.285714285714286,33.0,19.857142857142858,12.714285714285714,7.857142857142857,6.0,110.57142857142857,1610612760.0,0.44399999999999995,0.28633333333333333,0.6880000000000001,8.333333333333334,32.0,22.666666666666668,14.333333333333334,7.666666666666667,2.3333333333333335,102.33333333333333,0.44857142857142857,0.32171428571428573,0.7322857142857142,7.0,34.857142857142854,22.285714285714285,13.857142857142858,7.571428571428571,3.857142857142857,105.42857142857143
2021-01-26,0022000268,LAC,1610612746.0,ATL,1610612737.0,99.0,108.0,0.0,0022000268,1610612737.0,0.42733333333333334,0.38999999999999996,0.794,14.666666666666666,41.666666666666664,24.333333333333332,16.0,9.333333333333334,7.0,114.33333333333333,0.431,0.3554285714285715,0.7712857142857145,12.714285714285714,38.57142857142857,24.857142857142858,15.571428571428571,7.428571428571429,5.142857142857143,109.14285714285714,1610612746.0,0.5033333333333333,0.43,0.882,11.333333333333334,32.666666666666664,23.666666666666668,16.666666666666668,7.333333333333333,3.6666666666666665,117.0,0.48671428571428577,0.44571428571428573,0.84,10.571428571428571,30.857142857142858,24.0,15.285714285714286,7.428571428571429,4.0,114.28571428571429
2021-01-26,0022000269,WAS,1610612764.0,HOU,1610612745.0,88.0,107.0,0.0,0022000269,1610612745.0,0.4076666666666666,0.3053333333333333,0.77,10.0,31.333333333333332,20.666666666666668,17.333333333333332,10.666666666666666,6.0,101.66666666666667,0.44857142857142857,0.3338571428571428,0.7631428571428571,8.571428571428571,34.42857142857143,22.0,14.857142857142858,9.0,6.571428571428571,108.71428571428571,1610612764.0,0.4226666666666667,0.31233333333333335,0.7440000000000001,10.333333333333334,35.0,22.333333333333332,15.0,6.666666666666667,4.666666666666667,101.66666666666667,0.4558571428571429,0.3855714285714286,0.7382857142857143,9.428571428571429,33.857142857142854,26.285714285714285,14.428571428571429,7.714285714285714,3.7142857142857144,114.42857142857143
2021-01-26,0022000270,NYK,1610612752.0,UTA,1610612762.0,94.0,108.0,0.0,0022000270,1610612762.0,0.49499999999999994,0.42766666666666664,0.7933333333333333,11.0,39.0,27.666666666666668,15.666666666666666,6.0,6.333333333333333,124.66666666666667,0.459,0.39171428571428574,0.7435714285714284,12.428571428571429,37.857142857142854,24.142857142857142,16.142857142857142,5.857142857142857,5.0,114.57142857142857,1610612752.0,0.43300000000000005,0.36633333333333334,0.7933333333333333,13.333333333333334,39.666666666666664,21.0,11.666666666666666,5.333333333333333,5.0,108.66666666666667,0.45128571428571423,0.34600000000000003,0.7874285714285714,12.142857142857142,37.142857142857146,21.571428571428573,14.0,7.285714285714286,6.285714285714286,105.0
2021-01-27,0022000271,IND,1610612754.0,CHA,1610612766.0,116.0,106.0,1.0,0022000271,1610612766.0,0.4326666666666667,0.29966666666666664,0.6763333333333333,15.0,37.666666666666664,23.0,15.333333333333334,7.333333333333333,4.666666666666667,107.33333333333333,0.45128571428571423,0.3348571428571428,0.7005714285714285,11.285714285714286,35.857142857142854,26.0,15.0,8.285714285714286,5.142857142857143,106.14285714285714,1610612754.0,0.47433333333333333,0.351,0.7586666666666666,9.333333333333334,33.333333333333336,27.333333333333332,15.333333333333334,11.0,4.333333333333333,109.66666666666667,0.4848571428571428,0.3535714285714286,0.7304285714285715,8.857142857142858,34.857142857142854,28.571428571428573,14.857142857142858,11.571428571428571,5.285714285714286,114.0
2021-01-27,0022000272,DET,1610612765.0,CLE,1610612739.0,107.0,122.0,0.0,0022000272,1610612739.0,0.49866666666666676,0.4163333333333334,0.8073333333333332,13.333333333333334,34.666666666666664,24.0,15.666666666666666,8.333333333333334,4.0,126.66666666666667,0.4508571428571428,0.35457142857142854,0.7015714285714285,12.857142857142858,32.142857142857146,23.285714285714285,15.857142857142858,9.285714285714286,5.571428571428571,107.14285714285714,1610612765.0,0.474,0.355,0.7706666666666667,9.0,28.666666666666668,26.666666666666668,14.666666666666666,8.666666666666666,4.666666666666667,114.0,0.45371428571428574,0.3361428571428572,0.7755714285714286,10.285714285714286,30.142857142857142,25.714285714285715,12.142857142857142,7.571428571428571,4.0,113.28571428571429
2021-01-27,0022000275,DEN,1610612743.0,MIA,1610612748.0,109.0,82.0,1.0,0022000275,1610612748.0,0.4943333333333333,0.3916666666666666,0.8413333333333334,5.333333333333333,31.0,24.666666666666668,16.666666666666668,3.6666666666666665,6.0,106.0,0.502,0.39428571428571424,0.7715714285714286,5.285714285714286,33.714285714285715,26.428571428571427,18.142857142857142,6.142857142857143,4.428571428571429,109.0,1610612743.0,0.4776666666666667,0.359,0.8380000000000001,12.0,40.333333333333336,26.333333333333332,15.0,8.333333333333334,2.6666666666666665,122.33333333333333,0.49400000000000005,0.39685714285714285,0.7814285714285715,11.571428571428571,34.142857142857146,27.428571428571427,14.571428571428571,9.285714285714286,4.0,119.42857142857143
2021-01-27,0022000276,LAL,1610612747.0,PHI,1610612755.0,106.0,107.0,0.0,0022000276,1610612755.0,0.5183333333333334,0.40700000000000003,0.8220000000000001,8.666666666666666,31.666666666666668,23.333333333333332,15.666666666666666,12.0,4.333333333333333,121.33333333333333,0.509,0.4064285714285714,0.7335714285714285,11.0,33.42857142857143,27.428571428571427,15.857142857142858,10.0,4.857142857142857,123.28571428571429,1610612747.0,0.4683333333333333,0.34600000000000003,0.7853333333333333,8.666666666666666,31.333333333333332,22.0,14.333333333333334,7.333333333333333,6.333333333333333,109.66666666666667,0.4774285714285714,0.36714285714285716,0.7715714285714287,9.714285714285714,36.857142857142854,24.285714285714285,15.428571428571429,8.285714285714286,7.571428571428571,112.57142857142857
